SalesOrderID,OrderDate,OnlineOrderFlag,SubTotal,TaxAmt,Freight,TotalDue,AccountNumber,CustType,CustName,SalesPersonName,Territory,Country
43885,2011-07-01,False,68.4,5.928,1.8525,76.1805,AW00029757,SC,Garth Fort,Linda Mitchell,Southwest,US
43886,2011-07-01,False,17358.0101,1664.9942,520.3107,19543.315,AW00029698,SC,Jacob Dean,José Saraiva,Canada,CA
43887,2011-07-01,False,419.4589,40.2681,12.5838,472.3108,AW00029493,SC,Ronald Adina,Tsvi Reiter,Southeast,US
43888,2011-07-01,False,14432.8174,1388.4649,433.8953,16255.1776,AW00029794,SC,Derek Graham,José Saraiva,Canada,CA
43889,2011-07-01,False,2082.6748,199.3984,62.312,2344.3852,AW00029830,SC,Kari Hensien,Garrett Vargas,Canada,CA
43890,2011-07-01,False,75191.9599,7234.307,2260.7209,84686.9878,AW00029515,SC,Maxwell Amland,Garrett Vargas,Canada,CA
43891,2011-07-01,False,32569.104,3126.3148,976.9734,36672.3922,AW00029807,SC,Bryan Hamilton,José Saraiva,Canada,CA
43892,2011-07-01,False,16544.5461,1587.1682,495.9901,18627.7044,AW00029716,SC,Blaine Dockter,Shu Ito,Southwest,US
43893,2011-07-01,False,419.4589,40.2681,12.5838,472.3108,AW00029905,SC,Elizabeth Keyser,José Saraiva,Canada,CA
43894,2011-07-01,False,32492.604,3118.7048,974.5952,36585.904,AW00030004,SC,Nkenge McLin,Pamela Ansman-Wolfe,Northwest,US
43895,2011-07-01,False,32459.9278,3121.4886,975.4652,36556.8816,AW00029742,SC,Twanna Evans,Pamela Ansman-Wolfe,Northwest,US
43896,2011-07-01,False,4345.8268,416.1227,130.0383,4891.9878,AW00029866,SC,Richard Irwin,Jillian Carson,Southwest,US
43897,2011-07-01,False,51235.0091,4912.9311,1535.2910000000002,57683.2312,AW00029522,SC,Thomas Armstrong,Linda Mitchell,Southwest,US
43898,2011-07-01,False,50948.9161,4908.5808,1533.9315,57391.4284,AW00029705,SC,Della Demott Jr,Garrett Vargas,Canada,CA
43899,2011-07-01,False,11942.5965,1147.8551,358.7047,13449.1563,AW00029906,SC,Imtiaz Khan,Jillian Carson,Central,US
43900,2011-07-01,False,34628.297999999995,3323.6782,1038.6494,38990.6256,AW00029880,SC,Samuel Johnson,Tsvi Reiter,Southeast,US
43901,2011-07-01,False,22717.5954,2177.0702,680.3344,25575.0,AW00029901,SC,John Kelly,Linda Mitchell,Southwest,US
43902,2011-07-01,False,52803.4477,5091.7865,1591.1833,59486.4175,AW00029507,SC,Phyllis Allen,Tsvi Reiter,Southeast,US
43903,2011-07-01,False,20.1865,1.6149,0.5047,22.3061,AW00029968,SC,Helen Lutes,Tsvi Reiter,Southeast,US
43904,2011-07-01,False,11361.2706,1093.5814,341.7442,12796.5962,AW00030095,SC,Sunil Uppal,Jillian Carson,Southwest,US
43905,2011-07-01,False,9880.2666,950.9438,297.1699,11128.3803,AW00029846,SC,Douglas Hite,Tsvi Reiter,Southeast,US
43906,2011-07-01,False,32971.323,3162.1366,988.1677,37121.6273,AW00029523,SC,John Arthur,Jillian Carson,Southwest,US
43907,2011-07-01,False,14660.3024,1407.7759,439.93,16508.0083,AW00029791,SC,Linda Gonzales,Michael Blythe,Northeast,US
43908,2011-07-01,False,2561.5408,246.3213,76.9754,2884.8375,AW00029731,SC,Carla Eldridge,Michael Blythe,Northeast,US
43909,2011-07-01,False,25493.3215,2461.1244,769.1014,28723.5473,AW00029787,SC,Scott Gode,David Campbell,Northwest,US
43910,2011-07-01,False,19411.9336,1867.3968,583.5615,21862.8919,AW00029963,SC,Spencer Low,Tsvi Reiter,Southeast,US
43911,2011-07-01,False,19734.8665,1896.6545,592.7045,22224.2255,AW00029617,SC,Lindsey Camacho,Pamela Ansman-Wolfe,Northwest,US
43912,2011-07-01,False,13078.2699,1258.9537,393.423,14730.6466,AW00029853,SC,Juanita Holman,Linda Mitchell,Southwest,US
43913,2011-07-01,False,36724.0974,3522.2975,1100.718,41347.1129,AW00029774,SC,Darren Gehring,Jillian Carson,Southwest,US
43914,2011-07-01,False,8152.776,782.4537,244.5168,9179.7465,AW00029521,SC,Tom Johnston,Shu Ito,Northwest,US
43915,2011-07-01,False,4049.988,388.7988,121.4996,4560.2864,AW00029688,SC,Grant Culbertson,Michael Blythe,Central,US
43916,2011-07-01,False,39450.7884,3788.8057,1184.0018,44423.5959,AW00029511,SC,Oscar Alpuerto,Linda Mitchell,Central,US
43917,2011-07-01,False,21356.1593,2050.8186,640.8808,24047.8587,AW00029885,SC,David Johnson,David Campbell,Northwest,US
43918,2011-07-01,True,3578.27,286.2616,89.4568,3953.9884,AW00022041,IN,Paige Morris,,Canada,CA
43919,2011-07-01,True,3578.27,286.2616,89.4568,3953.9884,AW00012124,IN,Brandi Gill,,France,FR
43920,2011-07-01,True,3578.27,286.2616,89.4568,3953.9884,AW00028066,IN,Justin Taylor,,Southwest,US
43921,2011-07-01,True,3578.27,286.2616,89.4568,3953.9884,AW00016743,IN,Ariana Stewart,,Australia,AU
43922,2011-07-01,True,3578.27,286.2616,89.4568,3953.9884,AW00013546,IN,Mitchell Jai,,Germany,DE
43923,2011-07-02,True,3578.27,286.2616,89.4568,3953.9884,AW00028018,IN,Rachel Foster,,Southwest,US
43924,2011-07-02,True,3578.27,286.2616,89.4568,3953.9884,AW00012132,IN,Kaitlyn Henderson,,France,FR
43925,2011-07-02,True,3578.27,286.2616,89.4568,3953.9884,AW00016661,IN,Shane Raman,,Australia,AU
43926,2011-07-03,True,3374.99,269.9992,84.3748,3729.364,AW00011055,IN,Gilbert Raje,,Australia,AU
43927,2011-07-03,True,3578.27,286.2616,89.4568,3953.9884,AW00016662,IN,Stacey Gao,,Australia,AU
43928,2011-07-03,True,3578.27,286.2616,89.4568,3953.9884,AW00016740,IN,Elijah Li,,Australia,AU
43929,2011-07-03,True,699.0982,55.9279,17.4775,772.5036,AW00025270,IN,Gloria Diaz,,Australia,AU
43930,2011-07-04,True,3578.27,286.2616,89.4568,3953.9884,AW00028038,IN,Philip Gomez,,Southwest,US
43931,2011-07-04,True,3578.27,286.2616,89.4568,3953.9884,AW00013548,IN,Bridget Jai,,Germany,DE
43932,2011-07-04,True,3578.27,286.2616,89.4568,3953.9884,AW00016741,IN,Alan Xu,,Australia,AU
43933,2011-07-04,True,3399.99,271.9992,84.9998,3756.989,AW00011031,IN,Theresa Ramos,,Australia,AU
43934,2011-07-04,True,3399.99,271.9992,84.9998,3756.989,AW00011034,IN,Ebony Gonzalez,,Australia,AU
43935,2011-07-05,True,699.0982,55.9279,17.4775,772.5036,AW00020048,IN,Virginia Srini,,United Kingdom,GB
43936,2011-07-05,True,3578.27,286.2616,89.4568,3953.9884,AW00028065,IN,Carrie Gill,,Southwest,US
43937,2011-07-05,True,3578.27,286.2616,89.4568,3953.9884,AW00017047,IN,Kendra Rubio,,Australia,AU
43938,2011-07-05,True,3578.27,286.2616,89.4568,3953.9884,AW00016686,IN,Kristine Alonso,,Australia,AU
43939,2011-07-05,True,3578.27,286.2616,89.4568,3953.9884,AW00016659,IN,Emily Jones,,Australia,AU
43940,2011-07-05,True,699.0982,55.9279,17.4775,772.5036,AW00025294,IN,Sharon Sharma,,Australia,AU
43941,2011-07-06,True,3578.27,286.2616,89.4568,3953.9884,AW00013600,IN,Marie Sanz,,United Kingdom,GB
43942,2011-07-06,True,3578.27,286.2616,89.4568,3953.9884,AW00017051,IN,Jessie Ortega,,Australia,AU
43943,2011-07-06,True,699.0982,55.9279,17.4775,772.5036,AW00014565,IN,Natalie Hernandez,,Southwest,US
43944,2011-07-06,True,3399.99,271.9992,84.9998,3756.989,AW00011054,IN,Deanna Munoz,,Australia,AU
43945,2011-07-06,True,3578.27,286.2616,89.4568,3953.9884,AW00016675,IN,Kristi Arthur,,Australia,AU
43946,2011-07-06,True,3578.27,286.2616,89.4568,3953.9884,AW00016687,IN,Lawrence Romero,,Australia,AU
43947,2011-07-06,True,3578.27,286.2616,89.4568,3953.9884,AW00016712,IN,Suzanne Lu,,Australia,AU
43948,2011-07-06,True,3399.99,271.9992,84.9998,3756.989,AW00011047,IN,Jaclyn Lu,,Australia,AU
43949,2011-07-07,True,3578.27,286.2616,89.4568,3953.9884,AW00027726,IN,Sophia Hall,,Southwest,US
43950,2011-07-07,True,3578.27,286.2616,89.4568,3953.9884,AW00028014,IN,Rachel Robinson,,Southwest,US
43951,2011-07-07,True,3578.27,286.2616,89.4568,3953.9884,AW00016696,IN,Claudia Zeng,,Australia,AU
43952,2011-07-07,True,3578.27,286.2616,89.4568,3953.9884,AW00016639,IN,Renee Romero,,Australia,AU
43953,2011-07-08,True,699.0982,55.9279,17.4775,772.5036,AW00020049,IN,Colleen Chavez,,United Kingdom,GB
43954,2011-07-08,True,3578.27,286.2616,89.4568,3953.9884,AW00013602,IN,Virginia Mehta,,United Kingdom,GB
43955,2011-07-08,True,3578.27,286.2616,89.4568,3953.9884,AW00013661,IN,Andre Sara,,United Kingdom,GB
43956,2011-07-08,True,3399.99,271.9992,84.9998,3756.989,AW00011030,IN,Bethany Yuan,,Australia,AU
43957,2011-07-09,True,3578.27,286.2616,89.4568,3953.9884,AW00028068,IN,Amanda Wood,,Southwest,US
43958,2011-07-09,True,3578.27,286.2616,89.4568,3953.9884,AW00016658,IN,Ashlee Raje,,Australia,AU
43959,2011-07-09,True,3374.99,269.9992,84.3748,3729.364,AW00011035,IN,Wendy Dominguez,,Australia,AU
43960,2011-07-09,True,3374.99,269.9992,84.3748,3729.364,AW00011046,IN,Christine Yuan,,Australia,AU
43961,2011-07-10,True,3578.27,286.2616,89.4568,3953.9884,AW00028031,IN,Kari Navarro,,Southwest,US
43962,2011-07-10,True,3578.27,286.2616,89.4568,3953.9884,AW00028076,IN,Logan Williams,,Southwest,US
43963,2011-07-10,True,3578.27,286.2616,89.4568,3953.9884,AW00016685,IN,Robin Dominguez,,Australia,AU
43964,2011-07-10,True,3578.27,286.2616,89.4568,3953.9884,AW00016745,IN,Krista Moreno,,Australia,AU
43965,2011-07-10,True,3374.99,269.9992,84.3748,3729.364,AW00011038,IN,Diana Hernandez,,Australia,AU
43966,2011-07-10,True,3399.99,271.9992,84.9998,3756.989,AW00011039,IN,Marc Martin,,Australia,AU
43967,2011-07-11,True,3578.27,286.2616,89.4568,3953.9884,AW00028040,IN,Jack Mitchell,,Northwest,US
43968,2011-07-11,True,3578.27,286.2616,89.4568,3953.9884,AW00028067,IN,Olivia Bennett,,Southwest,US
43969,2011-07-11,True,3578.27,286.2616,89.4568,3953.9884,AW00028071,IN,Trevor Ross,,Southwest,US
43970,2011-07-11,True,3578.27,286.2616,89.4568,3953.9884,AW00016684,IN,Joel Perez,,Australia,AU
43971,2011-07-11,True,3578.27,286.2616,89.4568,3953.9884,AW00016657,IN,Alvin She,,Australia,AU
43972,2011-07-12,True,3578.27,286.2616,89.4568,3953.9884,AW00021939,IN,Thomas Roberts,,Canada,CA
43973,2011-07-12,True,3578.27,286.2616,89.4568,3953.9884,AW00028039,IN,Xavier Lee,,Southwest,US
43974,2011-07-12,True,3578.27,286.2616,89.4568,3953.9884,AW00013687,IN,Mario Xie,,United Kingdom,GB
43975,2011-07-12,True,3578.27,286.2616,89.4568,3953.9884,AW00013540,IN,Paula Ortega,,Germany,DE
43976,2011-07-12,True,3578.27,286.2616,89.4568,3953.9884,AW00028063,IN,Gabrielle Turner,,Southwest,US
43977,2011-07-12,True,3578.27,286.2616,89.4568,3953.9884,AW00016703,IN,Denise Sanchez,,Australia,AU
43978,2011-07-13,True,3578.27,286.2616,89.4568,3953.9884,AW00028030,IN,Jason Gonzalez,,Northwest,US
43979,2011-07-13,True,699.0982,55.9279,17.4775,772.5036,AW00014576,IN,Anna Price,,Northwest,US
43980,2011-07-13,True,3374.99,269.9992,84.3748,3729.364,AW00011048,IN,Jeremy Powell,,Australia,AU
43981,2011-07-13,True,3578.27,286.2616,89.4568,3953.9884,AW00016664,IN,Sophia Nelson,,Australia,AU
43982,2011-07-13,True,699.0982,55.9279,17.4775,772.5036,AW00025271,IN,Mario Shan,,Australia,AU
43983,2011-07-14,True,3578.27,286.2616,89.4568,3953.9884,AW00028017,IN,Christopher Martin,,Northwest,US
43984,2011-07-14,True,3578.27,286.2616,89.4568,3953.9884,AW00013545,IN,Brad Sharma,,Germany,DE
43985,2011-07-14,True,3578.27,286.2616,89.4568,3953.9884,AW00013515,IN,Cara Liang,,Germany,DE
43986,2011-07-14,True,3578.27,286.2616,89.4568,3953.9884,AW00028070,IN,Ian Morris,,Southwest,US
43987,2011-07-15,True,3578.27,286.2616,89.4568,3953.9884,AW00028042,IN,Joseph Brown,,Southwest,US
43988,2011-07-15,True,3399.99,271.9992,84.9998,3756.989,AW00011244,IN,Alexis Coleman,,United Kingdom,GB
43989,2011-07-15,True,3578.27,286.2616,89.4568,3953.9884,AW00028083,IN,Kaitlyn Foster,,Southwest,US
43990,2011-07-15,True,3399.99,271.9992,84.9998,3756.989,AW00025872,IN,Melanie Ross,,Northwest,US
43991,2011-07-15,True,3578.27,286.2616,89.4568,3953.9884,AW00016660,IN,Lee Blanco,,Australia,AU
43992,2011-07-15,True,3578.27,286.2616,89.4568,3953.9884,AW00016638,IN,Dennis Ye,,Australia,AU
43993,2011-07-17,True,3578.27,286.2616,89.4568,3953.9884,AW00016929,IN,Savannah Scott,,Australia,AU
43994,2011-07-18,True,3578.27,286.2616,89.4568,3953.9884,AW00027681,IN,Olivia Jackson,,Southwest,US
43995,2011-07-18,True,3578.27,286.2616,89.4568,3953.9884,AW00021813,IN,Dalton Brown,,Canada,CA
43996,2011-07-18,True,3578.27,286.2616,89.4568,3953.9884,AW00027920,IN,Mary Howard,,Southwest,US
43997,2011-07-18,True,3578.27,286.2616,89.4568,3953.9884,AW00028022,IN,Jason Lopez,,Southwest,US
43998,2011-07-18,True,3374.99,269.9992,84.3748,3729.364,AW00011033,IN,Jaime Nath,,Australia,AU
43999,2011-07-18,True,3578.27,286.2616,89.4568,3953.9884,AW00028047,IN,Jay Sanchez,,Northwest,US
44000,2011-07-19,True,3578.27,286.2616,89.4568,3953.9884,AW00027918,IN,Samantha Ross,,Southwest,US
44001,2011-07-19,True,3578.27,286.2616,89.4568,3953.9884,AW00028044,IN,Jimmy Navarro,,Southwest,US
44002,2011-07-19,True,699.0982,55.9279,17.4775,772.5036,AW00014572,IN,Melanie Foster,,Southwest,US
44003,2011-07-19,True,699.0982,55.9279,17.4775,772.5036,AW00019325,IN,Kelli Chen,,Germany,DE
44004,2011-07-19,True,3578.27,286.2616,89.4568,3953.9884,AW00028061,IN,Kyle Lopez,,Southwest,US
44005,2011-07-19,True,699.0982,55.9279,17.4775,772.5036,AW00026629,IN,Miranda Price,,Canada,CA
44006,2011-07-19,True,3578.27,286.2616,89.4568,3953.9884,AW00016744,IN,Lacey Guo,,Australia,AU
44007,2011-07-19,True,699.0982,55.9279,17.4775,772.5036,AW00025555,IN,Trisha Lu,,Australia,AU
44008,2011-07-20,True,3578.27,286.2616,89.4568,3953.9884,AW00027678,IN,Angel Carter,,Northwest,US
44009,2011-07-20,True,3578.27,286.2616,89.4568,3953.9884,AW00027759,IN,Alexandria Brooks,,Northwest,US
44010,2011-07-20,True,3578.27,286.2616,89.4568,3953.9884,AW00013680,IN,Jan Watson,,United Kingdom,GB
44011,2011-07-20,True,3578.27,286.2616,89.4568,3953.9884,AW00013514,IN,Lindsay Luo,,Germany,DE
44012,2011-07-20,True,3374.99,269.9992,84.3748,3729.364,AW00011052,IN,Heidi Lopez,,Australia,AU
44013,2011-07-20,True,3578.27,286.2616,89.4568,3953.9884,AW00016928,IN,Bryan Stewart,,Australia,AU
44014,2011-07-21,True,3578.27,286.2616,89.4568,3953.9884,AW00027917,IN,Andrea Sanders,,Southwest,US
44015,2011-07-21,True,3578.27,286.2616,89.4568,3953.9884,AW00013693,IN,Dominic Gonzalez,,United Kingdom,GB
44016,2011-07-21,True,3374.99,269.9992,84.3748,3729.364,AW00011247,IN,Claudia Zhou,,United Kingdom,GB
44017,2011-07-21,True,3578.27,286.2616,89.4568,3953.9884,AW00028078,IN,Jack Young,,Northwest,US
44018,2011-07-21,True,3374.99,269.9992,84.3748,3729.364,AW00025876,IN,Noah King,,Northwest,US
44019,2011-07-21,True,3578.27,286.2616,89.4568,3953.9884,AW00016701,IN,Laura Zheng,,Australia,AU
44020,2011-07-21,True,3578.27,286.2616,89.4568,3953.9884,AW00016931,IN,Dalton Lee,,Australia,AU
44021,2011-07-21,True,3374.99,269.9992,84.3748,3729.364,AW00011032,IN,Denise Stone,,Australia,AU
44022,2011-07-22,True,3578.27,286.2616,89.4568,3953.9884,AW00022008,IN,Alisha Ye,,Canada,CA
44023,2011-07-22,True,3374.99,269.9992,84.3748,3729.364,AW00019830,IN,Gabrielle Long,,Canada,CA
44024,2011-07-22,True,3578.27,286.2616,89.4568,3953.9884,AW00016663,IN,Rosa Lu,,Australia,AU
44025,2011-07-22,True,3578.27,286.2616,89.4568,3953.9884,AW00016708,IN,Kellie Sanz,,Australia,AU
44026,2011-07-22,True,3578.27,286.2616,89.4568,3953.9884,AW00017045,IN,Derek Goel,,Australia,AU
44027,2011-07-23,True,3578.27,286.2616,89.4568,3953.9884,AW00021921,IN,Lucas Collins,,Canada,CA
44028,2011-07-23,True,3578.27,286.2616,89.4568,3953.9884,AW00017048,IN,Natasha Gutierrez,,Australia,AU
44029,2011-07-23,True,3374.99,269.9992,84.3748,3729.364,AW00011050,IN,Alan Zheng,,Australia,AU
44030,2011-07-24,True,3578.27,286.2616,89.4568,3953.9884,AW00012131,IN,Randall Dominguez,,France,FR
44031,2011-07-24,True,3578.27,286.2616,89.4568,3953.9884,AW00013689,IN,Teresa Ramos,,United Kingdom,GB
44032,2011-07-24,True,3399.99,271.9992,84.9998,3756.989,AW00011243,IN,Robin Alvarez,,United Kingdom,GB
44033,2011-07-24,True,3578.27,286.2616,89.4568,3953.9884,AW00016693,IN,Ethan Coleman,,Australia,AU
44034,2011-07-24,True,3578.27,286.2616,89.4568,3953.9884,AW00016702,IN,Patricia Raman,,Australia,AU
44035,2011-07-24,True,3578.27,286.2616,89.4568,3953.9884,AW00016707,IN,Derrick Serrano,,Australia,AU
44036,2011-07-24,True,3578.27,286.2616,89.4568,3953.9884,AW00017046,IN,Preston Sai,,Australia,AU
44037,2011-07-24,True,699.0982,55.9279,17.4775,772.5036,AW00025272,IN,Edwin Xu,,Australia,AU
44038,2011-07-24,True,3399.99,271.9992,84.9998,3756.989,AW00025868,IN,Jessica Lewis,,Southwest,US
44039,2011-07-25,True,699.0982,55.9279,17.4775,772.5036,AW00017971,IN,Mayra Perez,,France,FR
44040,2011-07-25,True,3374.99,269.9992,84.3748,3729.364,AW00011057,IN,Carl Andersen,,Australia,AU
44041,2011-07-25,True,3578.27,286.2616,89.4568,3953.9884,AW00016742,IN,Mitchell Pal,,Australia,AU
44042,2011-07-26,True,3578.27,286.2616,89.4568,3953.9884,AW00013678,IN,Warren Goel,,United Kingdom,GB
44043,2011-07-26,True,3578.27,286.2616,89.4568,3953.9884,AW00013679,IN,Sandra Li,,United Kingdom,GB
44044,2011-07-26,True,3578.27,286.2616,89.4568,3953.9884,AW00013690,IN,Claudia Gao,,United Kingdom,GB
44045,2011-07-26,True,3399.99,271.9992,84.9998,3756.989,AW00028394,IN,Alisha Zhang,,France,FR
44046,2011-07-26,True,3578.27,286.2616,89.4568,3953.9884,AW00028064,IN,Tamara Nath,,Northwest,US
44047,2011-07-26,True,3399.99,271.9992,84.9998,3756.989,AW00025878,IN,Brianna Simmons,,Southwest,US
44048,2011-07-26,True,3578.27,286.2616,89.4568,3953.9884,AW00016713,IN,Tony Nara,,Australia,AU
44049,2011-07-27,True,3578.27,286.2616,89.4568,3953.9884,AW00013538,IN,Vanessa Henderson,,Germany,DE
44050,2011-07-27,True,3578.27,286.2616,89.4568,3953.9884,AW00017050,IN,Cristina Xie,,Australia,AU
44051,2011-07-28,True,3578.27,286.2616,89.4568,3953.9884,AW00013691,IN,Ariana Bailey,,United Kingdom,GB
44052,2011-07-28,True,3578.27,286.2616,89.4568,3953.9884,AW00016637,IN,Evan King,,Australia,AU
44053,2011-07-29,True,699.0982,55.9279,17.4775,772.5036,AW00019329,IN,Nancy Srini,,Germany,DE
44054,2011-07-29,True,3578.27,286.2616,89.4568,3953.9884,AW00013542,IN,Sharon Kumar,,Germany,DE
44055,2011-07-29,True,3578.27,286.2616,89.4568,3953.9884,AW00013543,IN,Phillip Rana,,Germany,DE
44056,2011-07-29,True,3578.27,286.2616,89.4568,3953.9884,AW00013559,IN,Lori Ramos,,Germany,DE
44057,2011-07-29,True,699.0982,55.9279,17.4775,772.5036,AW00014577,IN,Natalie Rogers,,Northwest,US
44058,2011-07-29,True,3374.99,269.9992,84.3748,3729.364,AW00011056,IN,Michele Nath,,Australia,AU
44059,2011-07-29,True,3578.27,286.2616,89.4568,3953.9884,AW00016688,IN,Tabitha Gomez,,Australia,AU
44060,2011-07-29,True,699.0982,55.9279,17.4775,772.5036,AW00025273,IN,Karl Rai,,Australia,AU
44061,2011-07-30,True,3578.27,286.2616,89.4568,3953.9884,AW00027919,IN,Ryan Lal,,Northwest,US
44062,2011-07-30,True,3578.27,286.2616,89.4568,3953.9884,AW00028041,IN,Rebecca Wright,,Northwest,US
44063,2011-07-30,True,3399.99,271.9992,84.9998,3756.989,AW00011240,IN,Anne Hernandez,,United Kingdom,GB
44064,2011-07-30,True,3578.27,286.2616,89.4568,3953.9884,AW00022050,IN,Richard Bailey,,Canada,CA
44065,2011-07-30,True,3578.27,286.2616,89.4568,3953.9884,AW00028062,IN,Xavier Roberts,,Southwest,US
44066,2011-07-30,True,3399.99,271.9992,84.9998,3756.989,AW00025867,IN,Carlos Carter,,Southwest,US
44067,2011-07-30,True,3578.27,286.2616,89.4568,3953.9884,AW00017049,IN,Krystal Lu,,Australia,AU
44068,2011-07-31,True,3578.27,286.2616,89.4568,3953.9884,AW00013541,IN,Ashlee Xu,,Germany,DE
44069,2011-07-31,True,3374.99,269.9992,84.3748,3729.364,AW00028395,IN,Shannon Dominguez,,France,FR
44070,2011-07-31,True,3374.99,269.9992,84.3748,3729.364,AW00019829,IN,Lucas Mitchell,,Canada,CA
44071,2011-07-31,True,3578.27,286.2616,89.4568,3953.9884,AW00016691,IN,Paula Romero,,Australia,AU
44072,2011-07-31,True,3578.27,286.2616,89.4568,3953.9884,AW00016656,IN,Ronnie Zhang,,Australia,AU
44073,2011-07-31,True,3374.99,269.9992,84.3748,3729.364,AW00011044,IN,Adam Flores,,Australia,AU
44074,2011-08-01,False,844.1043,80.9856,25.308000000000003,950.3979,AW00029592,SC,Kevin Browne,Michael Blythe,Northeast,US
44075,2011-08-01,False,26447.022,2538.7545,793.3608,29779.1373,AW00029632,SC,Jovita Carmody,David Campbell,Northwest,US
44076,2011-08-01,False,4079.988,391.6788,122.3996,4594.0664,AW00030003,SC,Yvonne McKay,Jillian Carson,Central,US
44077,2011-08-01,False,6105.3293,584.8735,182.773,6872.9758,AW00029714,SC,Rudolph Dillon,José Saraiva,Canada,CA
44078,2011-08-01,False,28045.3358,2702.18,844.4313,31591.9471,AW00029622,SC,Henry Campen,David Campbell,Northwest,US
44079,2011-08-01,False,25706.4831,2467.5891,771.1216,28945.1938,AW00029967,SC,Judy Lundahl,Jillian Carson,Central,US
44080,2011-08-01,False,11.4,0.988,0.3088,12.6968,AW00029733,SC,Shannon Elliott,Linda Mitchell,Southwest,US
44081,2011-08-01,False,37536.9632,3611.562,1128.6131,42277.1383,AW00029950,SC,Yale Li,José Saraiva,Canada,CA
44082,2011-08-01,False,2039.994,195.8394,61.1998,2297.0332,AW00029803,SC,Hattie Haemon,Stephen Jiang,Canada,CA
44083,2011-08-01,False,1362.3067,130.1463,40.6707,1533.1237,AW00029969,SC,Robert Lyeba,Garrett Vargas,Canada,CA
44084,2011-08-01,False,8129.976,780.4777,243.8993,9154.353000000001,AW00029494,SC,Samuel Agcaoili,José Saraiva,Canada,CA
44085,2011-08-01,False,20644.2343,1981.2698,619.1468,23244.6509,AW00029639,SC,Joseph Castellucio,José Saraiva,Canada,CA
44086,2011-08-01,False,73761.5266,7108.6377,2221.4493,83091.6136,AW00029722,SC,Reuben D'sa,José Saraiva,Canada,CA
44087,2011-08-01,False,5007.72,482.6446,150.8264,5641.191,AW00029944,SC,Bonnie Lepro,Linda Mitchell,Southwest,US
44088,2011-08-01,False,419.4589,40.2681,12.5838,472.3108,AW00029842,SC,Mike Hines,Shu Ito,Southwest,US
44089,2011-08-01,False,2097.2945,201.3403,62.9188,2361.5536,AW00029673,SC,John Colon,Linda Mitchell,Southwest,US
44090,2011-08-01,False,6654.7023,634.7888,198.3715,7487.8626,AW00029659,SC,Ruth Choin,Jillian Carson,Southwest,US
44091,2011-08-01,False,4492.7043,429.1119,134.0975,5055.9137,AW00029914,SC,Christian Kleinerman,Shu Ito,Southwest,US
44092,2011-08-01,False,4075.0341,393.8955,123.0923,4592.0219,AW00030090,SC,Christie Trujillo,Jillian Carson,Southwest,US
